wall_t,loop_idx,infer_ms,loop_dt_ms,loop_hz,e2e_latency_ms,detected,vision_fps
1781860885.400513,1290,0.000,21.740,45.997,0.000,0,7.651
1781860885.422487,1291,0.000,21.975,45.507,0.000,0,7.645
1781860885.444266,1292,0.000,21.779,45.916,0.000,0,7.639
1781860885.466017,1293,0.000,21.751,45.975,0.000,0,7.633
1781860885.487900,1294,111.925,21.883,45.698,123.451,1,7.663
1781860885.509799,1295,0.000,21.899,45.665,0.000,0,7.657
1781860885.531700,1296,0.000,21.901,45.660,0.000,0,7.651
1781860885.553523,1297,0.000,21.823,45.823,0.000,0,7.645
1781860885.575291,1298,0.000,21.769,45.938,0.000,0,7.639
1781860885.597018,1299,0.000,21.727,46.027,0.000,0,7.633
1781860885.618830,1300,111.955,21.812,45.847,122.964,1,7.663
1781860885.640518,1301,0.000,21.689,46.107,0.000,0,7.657
1781860885.662269,1302,0.000,21.751,45.975,0.000,0,7.651
1781860885.684028,1303,0.000,21.759,45.958,0.000,0,7.645
1781860885.705774,1304,0.000,21.745,45.987,0.000,0,7.639
1781860885.727518,1305,0.000,21.744,45.990,0.000,0,7.633
1781860885.749402,1306,111.572,21.884,45.695,121.507,1,7.663
1781860885.771470,1307,0.000,22.068,45.315,0.000,0,7.657
1781860885.793549,1308,0.000,22.079,45.292,0.000,0,7.651
1781860885.815540,1309,0.000,21.991,45.474,0.000,0,7.645
1781860885.837456,1310,0.000,21.917,45.627,0.000,0,7.639
1781860885.859407,1311,0.000,21.951,45.557,0.000,0,7.633
1781860885.881289,1312,115.703,21.882,45.699,121.452,1,7.662
1781860885.903133,1313,0.000,21.843,45.780,0.000,0,7.656
1781860885.925131,1314,0.000,21.998,45.459,0.000,0,7.651
1781860885.947033,1315,0.000,21.902,45.658,0.000,0,7.645
1781860885.968775,1316,0.000,21.742,45.995,0.000,0,7.639
1781860885.990524,1317,0.000,21.749,45.978,0.000,0,7.633
1781860886.012296,1318,107.909,21.772,45.931,0.000,0,7.662
1781860886.035532,1319,0.000,23.236,43.037,0.000,0,7.656
1781860886.057633,1320,0.000,22.101,45.246,0.000,0,7.650
1781860886.079528,1321,0.000,21.894,45.674,0.000,0,7.644
1781860886.101298,1322,0.000,21.770,45.934,0.000,0,7.639
1781860886.123025,1323,0.000,21.727,46.026,0.000,0,7.633
1781860886.144880,1324,111.090,21.855,45.756,0.000,0,7.662
1781860886.166915,1325,0.000,22.034,45.384,0.000,0,7.656
1781860886.188730,1326,0.000,21.815,45.840,0.000,0,7.650
1781860886.210558,1327,0.000,21.828,45.812,0.000,0,7.644
1781860886.232289,1328,0.000,21.731,46.016,0.000,0,7.639
1781860886.254064,1329,0.000,21.774,45.926,0.000,0,7.633
1781860886.275913,1330,110.597,21.850,45.767,0.000,0,7.661
1781860886.297864,1331,0.000,21.950,45.557,0.000,0,7.656
1781860886.319927,1332,0.000,22.063,45.325,0.000,0,7.650
1781860886.341848,1333,0.000,21.921,45.618,0.000,0,7.644
1781860886.363657,1334,0.000,21.810,45.851,0.000,0,7.638
1781860886.385532,1335,0.000,21.875,45.715,0.000,0,7.633
1781860886.407330,1336,111.951,21.798,45.876,0.000,0,7.661
1781860886.429158,1337,0.000,21.828,45.812,0.000,0,7.655
1781860886.451007,1338,0.000,21.848,45.770,0.000,0,7.650
1781860886.472786,1339,0.000,21.780,45.914,0.000,0,7.644
1781860886.494555,1340,0.000,21.769,45.938,0.000,0,7.638
1781860886.516294,1341,0.000,21.739,46.000,0.000,0,7.633
1781860886.538166,1342,111.891,21.871,45.722,0.000,0,7.661
1781860886.559864,1343,0.000,21.698,46.087,0.000,0,7.655
1781860886.581884,1344,0.000,22.020,45.413,0.000,0,7.650
1781860886.603816,1345,0.000,21.932,45.595,0.000,0,7.644
1781860886.625696,1346,0.000,21.880,45.704,0.000,0,7.638
1781860886.647416,1347,0.000,21.720,46.040,0.000,0,7.633
1781860886.669292,1348,111.582,21.876,45.713,0.000,0,7.661
1781860886.691303,1349,0.000,22.012,45.431,0.000,0,7.655
1781860886.713002,1350,0.000,21.699,46.085,0.000,0,7.650
1781860886.734792,1351,0.000,21.790,45.894,0.000,0,7.644
1781860886.756515,1352,0.000,21.723,46.034,0.000,0,7.638
1781860886.778394,1353,0.000,21.878,45.708,0.000,0,7.633
1781860886.800175,1354,112.750,21.782,45.910,0.000,0,7.661
1781860886.822081,1355,0.000,21.906,45.650,0.000,0,7.655
1781860886.843910,1356,0.000,21.829,45.811,0.000,0,7.650
1781860886.865879,1357,0.000,21.968,45.520,0.000,0,7.644
1781860886.887668,1358,0.000,21.789,45.894,0.000,0,7.638
1781860886.909418,1359,0.000,21.750,45.977,0.000,0,7.633
1781860886.931299,1360,113.132,21.881,45.702,0.000,0,7.661
1781860886.953403,1361,0.000,22.104,45.241,0.000,0,7.655
1781860886.975109,1362,0.000,21.706,46.069,0.000,0,7.649
1781860886.997019,1363,0.000,21.909,45.642,0.000,0,7.644
1781860887.019022,1364,0.000,22.003,45.448,0.000,0,7.638
1781860887.040800,1365,0.000,21.778,45.918,0.000,0,7.633
1781860887.062703,1366,116.755,21.903,45.656,0.000,0,7.660
1781860887.084806,1367,0.000,22.103,45.242,0.000,0,7.655
1781860887.106527,1368,0.000,21.720,46.040,0.000,0,7.649
1781860887.128393,1369,0.000,21.866,45.733,0.000,0,7.644
1781860887.150294,1370,0.000,21.902,45.659,0.000,0,7.638
1781860887.171908,1371,0.000,21.614,46.267,0.000,0,7.633
1781860887.193917,1372,109.921,22.008,45.437,0.000,0,7.660
1781860887.216063,1373,0.000,22.147,45.153,0.000,0,7.655
1781860887.238539,1374,0.000,22.476,44.492,0.000,0,7.649
1781860887.260313,1375,0.000,21.774,45.926,0.000,0,7.643
1781860887.282205,1376,0.000,21.891,45.680,0.000,0,7.638
1781860887.304013,1377,0.000,21.809,45.853,0.000,0,7.632
1781860887.325942,1378,0.000,21.928,45.603,0.000,0,7.627
1781860887.347924,1379,117.091,21.982,45.491,0.000,0,7.654
1781860887.369697,1380,0.000,21.773,45.929,0.000,0,7.649
1781860887.391544,1381,0.000,21.847,45.772,0.000,0,7.643
1781860887.413531,1382,0.000,21.986,45.482,0.000,0,7.638
1781860887.435433,1383,0.000,21.902,45.657,0.000,0,7.632
1781860887.457320,1384,105.976,21.887,45.690,0.000,0,7.660
1781860887.479447,1385,0.000,22.127,45.193,0.000,0,7.654
1781860887.501484,1386,0.000,22.037,45.378,0.000,0,7.649
1781860887.523408,1387,0.000,21.924,45.611,0.000,0,7.643
1781860887.545412,1388,0.000,22.003,45.447,0.000,0,7.638
1781860887.567413,1389,0.000,22.001,45.452,0.000,0,7.632
1781860887.589313,1390,110.906,21.900,45.663,0.000,0,7.659
1781860887.611409,1391,0.000,22.096,45.257,0.000,0,7.654
1781860887.633466,1392,0.000,22.057,45.337,0.000,0,7.648
1781860887.655384,1393,0.000,21.918,45.624,0.000,0,7.643
1781860887.677202,1394,0.000,21.818,45.834,0.000,0,7.637
1781860887.698941,1395,0.000,21.740,45.999,0.000,0,7.632
1781860887.720820,1396,112.108,21.879,45.706,0.000,0,7.659
1781860887.742791,1397,0.000,21.970,45.516,0.000,0,7.654
1781860887.764523,1398,0.000,21.732,46.015,0.000,0,7.648
1781860887.786444,1399,0.000,21.922,45.617,0.000,0,7.643
1781860887.808197,1400,0.000,21.752,45.973,0.000,0,7.637
1781860887.830037,1401,0.000,21.841,45.786,0.000,0,7.632
1781860887.851954,1402,111.517,21.916,45.628,123.592,1,7.659
1781860887.873848,1403,0.000,21.894,45.674,0.000,0,7.654
1781860887.895549,1404,0.000,21.701,46.080,0.000,0,7.648
1781860887.917350,1405,0.000,21.801,45.870,0.000,0,7.643
1781860887.939172,1406,0.000,21.822,45.826,0.000,0,7.637
1781860887.960944,1407,0.000,21.773,45.929,0.000,0,7.632
1781860887.982827,1408,111.335,21.883,45.699,0.000,0,7.659
1781860888.004736,1409,0.000,21.909,45.644,0.000,0,7.653
1781860888.026676,1410,0.000,21.941,45.577,0.000,0,7.648
1781860888.048574,1411,0.000,21.898,45.667,0.000,0,7.643
1781860888.070336,1412,0.000,21.762,45.952,0.000,0,7.637
1781860888.092200,1413,0.000,21.864,45.736,0.000,0,7.632
1781860888.114084,1414,111.528,21.883,45.697,0.000,0,7.659
1781860888.136215,1415,0.000,22.131,45.185,0.000,0,7.653
1781860888.158210,1416,0.000,21.995,45.465,0.000,0,7.648
1781860888.180092,1417,0.000,21.882,45.700,0.000,0,7.642
1781860888.201852,1418,0.000,21.760,45.956,0.000,0,7.637
1781860888.223738,1419,0.000,21.886,45.691,0.000,0,7.632
1781860888.245616,1420,116.466,21.878,45.708,0.000,0,7.659
1781860888.267712,1421,0.000,22.096,45.257,0.000,0,7.653
1781860888.290236,1422,0.000,22.524,44.397,0.000,0,7.648
1781860888.312109,1423,0.000,21.872,45.720,0.000,0,7.642
1781860888.333790,1424,0.000,21.682,46.122,0.000,0,7.637
1781860888.355598,1425,0.000,21.808,45.855,0.000,0,7.632
1781860888.377451,1426,110.100,21.853,45.761,0.000,0,7.658
1781860888.399557,1427,0.000,22.106,45.236,0.000,0,7.653
1781860888.421390,1428,0.000,21.833,45.801,0.000,0,7.647
1781860888.443220,1429,0.000,21.830,45.808,0.000,0,7.642
1781860888.464957,1430,0.000,21.737,46.004,0.000,0,7.637
1781860888.486721,1431,0.000,21.764,45.948,0.000,0,7.631
1781860888.508713,1432,110.956,21.992,45.471,122.636,1,7.658
1781860888.530846,1433,0.000,22.132,45.183,0.000,0,7.653
1781860888.552858,1434,0.000,22.012,45.429,0.000,0,7.647
1781860888.574728,1435,0.000,21.870,45.725,0.000,0,7.642
1781860888.596503,1436,0.000,21.775,45.924,0.000,0,7.637
1781860888.618338,1437,0.000,21.835,45.798,0.000,0,7.631
1781860888.640217,1438,109.371,21.880,45.705,123.279,1,7.658
1781860888.662408,1439,0.000,22.191,45.064,0.000,0,7.652
1781860888.684495,1440,0.000,22.087,45.275,0.000,0,7.647
1781860888.706432,1441,0.000,21.936,45.586,0.000,0,7.642
1781860888.728346,1442,0.000,21.915,45.631,0.000,0,7.636
1781860888.750109,1443,0.000,21.762,45.951,0.000,0,7.631
1781860888.771974,1444,111.656,21.866,45.734,126.033,1,7.658
1781860888.794090,1445,0.000,22.115,45.217,0.000,0,7.652
1781860888.816222,1446,0.000,22.132,45.183,0.000,0,7.647
1781860888.838070,1447,0.000,21.847,45.772,0.000,0,7.642
1781860888.859866,1448,0.000,21.796,45.880,0.000,0,7.636
1781860888.882093,1449,0.000,22.227,44.990,0.000,0,7.631
1781860888.904044,1450,116.759,21.951,45.555,126.909,1,7.657
1781860888.926479,1451,0.000,22.434,44.574,0.000,0,7.652
1781860888.948573,1452,0.000,22.094,45.262,0.000,0,7.646
1781860888.970767,1453,0.000,22.195,45.056,0.000,0,7.641
1781860888.992690,1454,0.000,21.922,45.616,0.000,0,7.636
1781860889.014652,1455,0.000,21.963,45.531,0.000,0,7.631
1781860889.036765,1456,111.032,22.112,45.224,122.930,1,7.657
1781860889.058976,1457,0.000,22.211,45.023,0.000,0,7.651
1781860889.080726,1458,0.000,21.751,45.976,0.000,0,7.646
1781860889.104248,1459,0.000,23.522,42.514,0.000,0,7.640
1781860889.126330,1460,0.000,22.082,45.287,0.000,0,7.635
1781860889.148109,1461,0.000,21.779,45.916,0.000,0,7.630
1781860889.170207,1462,110.180,22.098,45.253,124.841,1,7.656
1781860889.192305,1463,0.000,22.098,45.253,0.000,0,7.651
1781860889.214361,1464,0.000,22.056,45.339,0.000,0,7.645
1781860889.236198,1465,0.000,21.837,45.793,0.000,0,7.640
1781860889.258079,1466,0.000,21.881,45.702,0.000,0,7.635
1781860889.279860,1467,0.000,21.781,45.912,0.000,0,7.630
1781860889.301736,1468,111.805,21.876,45.713,127.028,1,7.656
1781860889.324501,1469,0.000,22.765,43.927,0.000,0,7.650
1781860889.346442,1470,0.000,21.942,45.575,0.000,0,7.645
1781860889.368236,1471,0.000,21.793,45.886,0.000,0,7.640
1781860889.390079,1472,0.000,21.843,45.782,0.000,0,7.635
1781860889.412266,1473,0.000,22.187,45.071,0.000,0,7.630
1781860889.434332,1474,116.682,22.066,45.318,128.612,1,7.655
1781860889.456269,1475,0.000,21.937,45.585,0.000,0,7.650
1781860889.478344,1476,0.000,22.075,45.299,0.000,0,7.645
1781860889.500094,1477,0.000,21.749,45.979,0.000,0,7.640
1781860889.521879,1478,0.000,21.785,45.903,0.000,0,7.635
1781860889.543611,1479,0.000,21.732,46.015,0.000,0,7.629
1781860889.565491,1480,112.451,21.881,45.703,123.796,1,7.655
1781860889.587611,1481,0.000,22.120,45.208,0.000,0,7.650
1781860889.609605,1482,0.000,21.994,45.466,0.000,0,7.645
1781860889.631482,1483,0.000,21.877,45.711,0.000,0,7.640
1781860889.653205,1484,0.000,21.723,46.035,0.000,0,7.634
1781860889.674983,1485,0.000,21.779,45.917,0.000,0,7.629
1781860889.696865,1486,112.097,21.881,45.701,123.236,1,7.655
1781860889.718789,1487,0.000,21.924,45.612,0.000,0,7.650
1781860889.740640,1488,0.000,21.851,45.764,0.000,0,7.645
1781860889.762504,1489,0.000,21.864,45.737,0.000,0,7.640
1781860889.784236,1490,0.000,21.732,46.015,0.000,0,7.634
1781860889.805987,1491,0.000,21.751,45.975,0.000,0,7.629
1781860889.827864,1492,111.716,21.877,45.710,122.849,1,7.655
1781860889.849738,1493,0.000,21.874,45.716,0.000,0,7.650
1781860889.871493,1494,0.000,21.755,45.966,0.000,0,7.645
1781860889.893237,1495,0.000,21.744,45.990,0.000,0,7.640
1781860889.914947,1496,0.000,21.710,46.062,0.000,0,7.635
1781860889.936743,1497,0.000,21.796,45.880,0.000,0,7.629
1781860889.958615,1498,111.960,21.873,45.719,122.520,1,7.655
1781860889.980715,1499,0.000,22.099,45.250,0.000,0,7.650
1781860890.002715,1500,0.000,22.001,45.453,0.000,0,7.645
1781860890.024616,1501,0.000,21.901,45.661,0.000,0,7.640
1781860890.046501,1502,0.000,21.885,45.694,0.000,0,7.634
1781860890.068242,1503,0.000,21.741,45.995,0.000,0,7.629
1781860890.089996,1504,0.000,21.754,45.969,0.000,0,7.624
1781860890.111976,1505,117.873,21.980,45.497,144.826,1,7.650
1781860890.134001,1506,0.000,22.025,45.403,0.000,0,7.644
1781860890.156002,1507,0.000,22.001,45.453,0.000,0,7.639
1781860890.177749,1508,0.000,21.748,45.982,0.000,0,7.634
1781860890.199497,1509,0.000,21.748,45.982,0.000,0,7.629
1781860890.221382,1510,111.143,21.885,45.694,115.857,1,7.655
1781860890.243500,1511,0.000,22.118,45.211,0.000,0,7.649
1781860890.265385,1512,0.000,21.885,45.694,0.000,0,7.644
1781860890.287289,1513,0.000,21.904,45.654,0.000,0,7.639
1781860890.309121,1514,0.000,21.832,45.805,0.000,0,7.634
1781860890.330874,1515,0.000,21.753,45.970,0.000,0,7.629
1781860890.352750,1516,106.528,21.876,45.712,116.777,1,7.654
1781860890.374852,1517,0.000,22.102,45.245,0.000,0,7.649
1781860890.396855,1518,0.000,22.002,45.449,0.000,0,7.644
1781860890.418722,1519,0.000,21.868,45.730,0.000,0,7.639
1781860890.440512,1520,0.000,21.790,45.893,0.000,0,7.634
1781860890.462256,1521,0.000,21.744,45.991,0.000,0,7.629
1781860890.484138,1522,110.215,21.882,45.700,122.343,1,7.654
1781860890.506256,1523,0.000,22.119,45.210,0.000,0,7.649
1781860890.528304,1524,0.000,22.048,45.357,0.000,0,7.644
1781860890.550259,1525,0.000,21.955,45.547,0.000,0,7.639
1781860890.572011,1526,0.000,21.752,45.973,0.000,0,7.634
1781860890.593708,1527,0.000,21.697,46.089,0.000,0,7.629
1781860890.615628,1528,112.082,21.920,45.621,123.082,1,7.654
1781860890.637735,1529,0.000,22.107,45.234,0.000,0,7.649
1781860890.659853,1530,0.000,22.118,45.213,0.000,0,7.644
1781860890.681920,1531,0.000,22.067,45.316,0.000,0,7.639
1781860890.703750,1532,0.000,21.830,45.808,0.000,0,7.634
1781860890.725507,1533,0.000,21.757,45.962,0.000,0,7.629
1781860890.747383,1534,113.423,21.876,45.712,0.000,0,7.654
1781860890.769295,1535,0.000,21.912,45.636,0.000,0,7.649
1781860890.790997,1536,0.000,21.701,46.080,0.000,0,7.644
1781860890.812761,1537,0.000,21.764,45.947,0.000,0,7.639
1781860890.834512,1538,0.000,21.751,45.974,0.000,0,7.634
1781860890.856189,1539,0.000,21.677,46.133,0.000,0,7.629
1781860890.878017,1540,112.197,21.828,45.812,120.683,1,7.654
1781860890.899740,1541,0.000,21.722,46.036,0.000,0,7.649
1781860890.921734,1542,0.000,21.994,45.466,0.000,0,7.644
1781860890.943738,1543,0.000,22.004,45.446,0.000,0,7.639
1781860890.965618,1544,0.000,21.880,45.704,0.000,0,7.634
1781860890.987391,1545,0.000,21.773,45.929,0.000,0,7.629
1781860891.009278,1546,110.512,21.887,45.690,119.112,1,7.654
1781860891.031395,1547,0.000,22.117,45.214,0.000,0,7.649
1781860891.053519,1548,0.000,22.124,45.199,0.000,0,7.644
1781860891.075482,1549,0.000,21.963,45.530,0.000,0,7.639
1781860891.097264,1550,0.000,21.781,45.911,0.000,0,7.634
1781860891.118951,1551,0.000,21.688,46.109,0.000,0,7.629
1781860891.140771,1552,110.973,21.820,45.830,120.569,1,7.653
1781860891.162902,1553,0.000,22.131,45.185,0.000,0,7.648
1781860891.184896,1554,0.000,21.993,45.469,0.000,0,7.644
1781860891.206776,1555,0.000,21.881,45.703,0.000,0,7.639
1781860891.228643,1556,0.000,21.867,45.732,0.000,0,7.634
1781860891.250430,1557,0.000,21.787,45.899,0.000,0,7.629
1781860891.272243,1558,0.000,21.813,45.844,0.000,0,7.624
1781860891.294810,1559,116.275,22.568,44.311,142.573,1,7.648
1781860891.316510,1560,0.000,21.699,46.084,0.000,0,7.643
1781860891.338527,1561,0.000,22.017,45.418,0.000,0,7.638
1781860891.360528,1562,0.000,22.001,45.452,0.000,0,7.633
1781860891.382247,1563,0.000,21.719,46.044,0.000,0,7.629
1781860891.404027,1564,0.000,21.780,45.913,0.000,0,7.624
1781860891.426307,1565,111.002,22.280,44.884,136.937,1,7.648
1781860891.448411,1566,0.000,22.104,45.241,0.000,0,7.643
1781860891.470304,1567,0.000,21.894,45.676,0.000,0,7.638
1781860891.492155,1568,0.000,21.851,45.765,0.000,0,7.633
1781860891.513912,1569,0.000,21.757,45.963,0.000,0,7.629
1781860891.535692,1570,0.000,21.780,45.914,0.000,0,7.624
1781860891.557786,1571,111.488,22.094,45.262,136.912,1,7.648
1781860891.579753,1572,0.000,21.967,45.522,0.000,0,7.643
1781860891.601689,1573,0.000,21.936,45.586,0.000,0,7.638
1781860891.623540,1574,0.000,21.851,45.765,0.000,0,7.633
1781860891.645193,1575,0.000,21.652,46.184,0.000,0,7.628
1781860891.666905,1576,0.000,21.713,46.056,0.000,0,7.624
1781860891.689020,1577,113.173,22.115,45.219,137.003,1,7.648
1781860891.711158,1578,0.000,22.138,45.170,0.000,0,7.643
1781860891.732886,1579,0.000,21.728,46.023,0.000,0,7.638
1781860891.754656,1580,0.000,21.770,45.935,0.000,0,7.633
1781860891.776429,1581,0.000,21.773,45.928,0.000,0,7.628
1781860891.798181,1582,0.000,21.751,45.975,0.000,0,7.624
1781860891.820380,1583,113.145,22.200,45.045,134.655,1,7.648
1781860891.842411,1584,0.000,22.031,45.391,0.000,0,7.643
1781860891.864273,1585,0.000,21.861,45.743,0.000,0,7.638
1781860891.886276,1586,0.000,22.003,45.447,0.000,0,7.633
1781860891.908005,1587,0.000,21.729,46.022,0.000,0,7.628
1781860891.929789,1588,0.000,21.784,45.906,0.000,0,7.624
1781860891.951796,1589,117.047,22.007,45.440,131.504,1,7.647
1781860891.974006,1590,0.000,22.211,45.024,0.000,0,7.643
1781860891.996068,1591,0.000,22.062,45.327,0.000,0,7.638
1781860892.017798,1592,0.000,21.729,46.020,0.000,0,7.633
1781860892.039710,1593,0.000,21.912,45.637,0.000,0,7.628
1781860892.061428,1594,0.000,21.718,46.044,0.000,0,7.623
1781860892.083415,1595,111.147,21.986,45.482,125.370,1,7.647
1781860892.105556,1596,0.000,22.142,45.163,0.000,0,7.642
1781860892.127676,1597,0.000,22.119,45.210,0.000,0,7.638
1781860892.149571,1598,0.000,21.896,45.671,0.000,0,7.633
1781860892.171319,1599,0.000,21.748,45.981,0.000,0,7.628
1781860892.193175,1600,0.000,21.856,45.754,0.000,0,7.623
1781860892.215059,1601,113.099,21.884,45.695,124.910,1,7.647
1781860892.237175,1602,0.000,22.115,45.217,0.000,0,7.642
1781860892.259199,1603,0.000,22.024,45.404,0.000,0,7.637
1781860892.281324,1604,0.000,22.125,45.197,0.000,0,7.633
1781860892.303143,1605,0.000,21.818,45.833,0.000,0,7.628
1781860892.324845,1606,0.000,21.703,46.077,0.000,0,7.623
1781860892.346671,1607,116.674,21.825,45.818,122.340,1,7.647
1781860892.368697,1608,0.000,22.026,45.401,0.000,0,7.642
1781860892.390699,1609,0.000,22.002,45.449,0.000,0,7.637
1781860892.412522,1610,0.000,21.823,45.823,0.000,0,7.633
1781860892.434310,1611,0.000,21.788,45.898,0.000,0,7.628
1781860892.456021,1612,0.000,21.711,46.060,0.000,0,7.623
1781860892.477950,1613,111.904,21.930,45.601,117.978,1,7.647
1781860892.499926,1614,0.000,21.976,45.504,0.000,0,7.642
1781860892.521919,1615,0.000,21.992,45.470,0.000,0,7.637
1781860892.543811,1616,0.000,21.892,45.678,0.000,0,7.633
1781860892.565548,1617,0.000,21.737,46.005,0.000,0,7.628
1781860892.587261,1618,0.000,21.713,46.055,0.000,0,7.623
1781860892.609175,1619,105.988,21.914,45.633,116.690,1,7.647
1781860892.631312,1620,0.000,22.137,45.173,0.000,0,7.642
1781860892.653165,1621,0.000,21.853,45.760,0.000,0,7.637
1781860892.675149,1622,0.000,21.984,45.488,0.000,0,7.632
1781860892.696992,1623,0.000,21.843,45.780,0.000,0,7.628
1781860892.718801,1624,0.000,21.808,45.854,0.000,0,7.623
1781860892.740648,1625,112.644,21.848,45.771,122.687,1,7.647
1781860892.763115,1626,0.000,22.467,44.509,0.000,0,7.642
1781860892.785199,1627,0.000,22.084,45.283,0.000,0,7.637
1781860892.807149,1628,0.000,21.950,45.559,0.000,0,7.632
1781860892.828940,1629,0.000,21.791,45.890,0.000,0,7.628
1781860892.850649,1630,0.000,21.709,46.063,0.000,0,7.623
1781860892.872562,1631,112.204,21.913,45.635,122.789,1,7.646
1781860892.894687,1632,0.000,22.125,45.197,0.000,0,7.642
1781860892.916416,1633,0.000,21.729,46.021,0.000,0,7.637
1781860892.938180,1634,0.000,21.764,45.948,0.000,0,7.632
1781860892.959931,1635,0.000,21.751,45.975,0.000,0,7.628
1781860892.981681,1636,0.000,21.750,45.978,0.000,0,7.623
1781860893.003573,1637,110.792,21.892,45.680,122.556,1,7.646
1781860893.025303,1638,0.000,21.730,46.019,0.000,0,7.642
1781860893.047450,1639,0.000,22.147,45.152,0.000,0,7.637
1781860893.069574,1640,0.000,22.124,45.201,0.000,0,7.632
1781860893.091570,1641,0.000,21.996,45.462,0.000,0,7.628
1781860893.113376,1642,0.000,21.806,45.860,0.000,0,7.623
1781860893.135484,1643,105.767,22.109,45.231,123.954,1,7.646
1781860893.157427,1644,0.000,21.942,45.574,0.000,0,7.641
1781860893.179300,1645,0.000,21.874,45.717,0.000,0,7.637
1781860893.201298,1646,0.000,21.997,45.460,0.000,0,7.632
1781860893.223326,1647,0.000,22.028,45.396,0.000,0,7.627
1781860893.245161,1648,0.000,21.835,45.797,0.000,0,7.623
1781860893.267016,1649,111.524,21.855,45.756,0.000,0,7.646
1781860893.288944,1650,0.000,21.928,45.605,0.000,0,7.641
1781860893.310673,1651,0.000,21.729,46.020,0.000,0,7.637
1781860893.332438,1652,0.000,21.765,45.946,0.000,0,7.632
1781860893.354340,1653,0.000,21.902,45.658,0.000,0,7.627
1781860893.376034,1654,0.000,21.694,46.095,0.000,0,7.623
1781860893.397946,1655,112.795,21.912,45.636,129.283,1,7.646
1781860893.419686,1656,0.000,21.739,46.000,0.000,0,7.641
1781860893.441586,1657,0.000,21.901,45.660,0.000,0,7.637
1781860893.463451,1658,0.000,21.865,45.736,0.000,0,7.632
1781860893.485329,1659,0.000,21.878,45.709,0.000,0,7.627
1781860893.507069,1660,0.000,21.740,45.999,0.000,0,7.623
1781860893.528899,1661,111.510,21.830,45.808,127.504,1,7.646
1781860893.550681,1662,0.000,21.782,45.909,0.000,0,7.641
1781860893.572712,1663,0.000,22.031,45.390,0.000,0,7.637
1781860893.594582,1664,0.000,21.869,45.726,0.000,0,7.632
1781860893.616330,1665,0.000,21.749,45.980,0.000,0,7.627
1781860893.638202,1666,0.000,21.871,45.722,0.000,0,7.623
1781860893.660077,1667,116.553,21.875,45.714,127.250,1,7.646
1781860893.682089,1668,0.000,22.012,45.430,0.000,0,7.641
1781860893.704383,1669,0.000,22.294,44.855,0.000,0,7.636
1781860893.726342,1670,0.000,21.959,45.540,0.000,0,7.632
1781860893.748207,1671,0.000,21.866,45.734,0.000,0,7.627
1781860893.769967,1672,0.000,21.760,45.956,0.000,0,7.623
1781860893.791792,1673,110.509,21.825,45.818,122.316,1,7.646
1781860893.813970,1674,0.000,22.177,45.091,0.000,0,7.641
1781860893.836060,1675,0.000,22.090,45.268,0.000,0,7.636
1781860893.857908,1676,0.000,21.848,45.771,0.000,0,7.632
1781860893.879711,1677,0.000,21.803,45.864,0.000,0,7.627
1781860893.901472,1678,0.000,21.761,45.954,0.000,0,7.623
1781860893.923588,1679,111.351,22.116,45.217,123.050,1,7.645
1781860893.945544,1680,0.000,21.956,45.546,0.000,0,7.641
1781860893.967839,1681,0.000,22.296,44.851,0.000,0,7.636
1781860893.989729,1682,0.000,21.890,45.684,0.000,0,7.632
1781860894.011858,1683,0.000,22.129,45.190,0.000,0,7.627
1781860894.033857,1684,0.000,21.999,45.456,0.000,0,7.622
1781860894.055790,1685,112.581,21.933,45.593,123.888,1,7.645
1781860894.077747,1686,0.000,21.957,45.544,0.000,0,7.640
1781860894.099589,1687,0.000,21.842,45.784,0.000,0,7.636
1781860894.121587,1688,0.000,21.998,45.459,0.000,0,7.631
1781860894.143461,1689,0.000,21.874,45.715,0.000,0,7.627
1781860894.165212,1690,0.000,21.750,45.976,0.000,0,7.622
1781860894.187091,1691,111.275,21.879,45.706,123.450,1,7.645
1781860894.208919,1692,0.000,21.828,45.813,0.000,0,7.640
1781860894.230985,1693,0.000,22.067,45.317,0.000,0,7.636
1781860894.252999,1694,0.000,22.013,45.427,0.000,0,7.631
1781860894.274944,1695,0.000,21.945,45.568,0.000,0,7.627
1781860894.296715,1696,0.000,21.771,45.933,0.000,0,7.622
1781860894.318679,1697,116.732,21.964,45.528,124.266,1,7.645
1781860894.340689,1698,0.000,22.011,45.433,0.000,0,7.640
1781860894.362684,1699,0.000,21.995,45.466,0.000,0,7.636
1781860894.384934,1700,0.000,22.250,44.943,0.000,0,7.631
1781860894.406808,1701,0.000,21.874,45.716,0.000,0,7.627
1781860894.428712,1702,0.000,21.904,45.654,0.000,0,7.622
1781860894.450591,1703,110.332,21.879,45.706,119.659,1,7.645
1781860894.472376,1704,0.000,21.785,45.904,0.000,0,7.640
1781860894.494320,1705,0.000,21.944,45.570,0.000,0,7.636
1781860894.516323,1706,0.000,22.003,45.447,0.000,0,7.631
1781860894.538193,1707,0.000,21.870,45.725,0.000,0,7.627
1781860894.559970,1708,0.000,21.777,45.919,0.000,0,7.622
1781860894.581833,1709,111.475,21.862,45.741,121.086,1,7.644
1781860894.603978,1710,0.000,22.146,45.156,0.000,0,7.640
1781860894.626041,1711,0.000,22.063,45.325,0.000,0,7.635
